Date,Ticker,Metric,Value
2021-10-20,AMD,rolling_vol_21d,0.254910060667096
2021-10-21,AMD,rolling_vol_21d,0.2547745492437507
2021-10-22,AMD,rolling_vol_21d,0.25159470845384907
2021-10-23,AMD,rolling_vol_21d,0.25159470845384907
2021-10-24,AMD,rolling_vol_21d,0.25159470845384907
2021-10-25,AMD,rolling_vol_21d,0.23358307235300244
2021-10-26,AMD,rolling_vol_21d,0.23342229778707904
2021-10-27,AMD,rolling_vol_21d,0.2361944349352486
2021-10-28,AMD,rolling_vol_21d,0.232626377887958
2021-10-29,AMD,rolling_vol_21d,0.22768285806982838
2021-10-30,AMD,rolling_vol_21d,0.22768285806982838
2021-10-31,AMD,rolling_vol_21d,0.22768285806982838
2021-11-01,AMD,rolling_vol_21d,0.254539962222206
2021-11-02,AMD,rolling_vol_21d,0.2562741799481223
2021-11-03,AMD,rolling_vol_21d,0.23782254955993856
2021-11-04,AMD,rolling_vol_21d,0.2785185373261546
2021-11-05,AMD,rolling_vol_21d,0.28426524471065584
2021-11-06,AMD,rolling_vol_21d,0.28426524471065584
2021-11-07,AMD,rolling_vol_21d,0.28426524471065584
2021-11-08,AMD,rolling_vol_21d,0.4173720838983985
2021-11-09,AMD,rolling_vol_21d,0.42112671985383776
2021-11-10,AMD,rolling_vol_21d,0.49029490080529003
2021-11-11,AMD,rolling_vol_21d,0.5020812351566153
2021-11-12,AMD,rolling_vol_21d,0.5016767420993977
2021-11-13,AMD,rolling_vol_21d,0.5016767420993977
2021-11-14,AMD,rolling_vol_21d,0.5016767420993977
2021-11-15,AMD,rolling_vol_21d,0.5047028428435765
2021-11-16,AMD,rolling_vol_21d,0.5160318473881556
2021-11-17,AMD,rolling_vol_21d,0.5168600955786826
2021-11-18,AMD,rolling_vol_21d,0.513654369122277
2021-11-19,AMD,rolling_vol_21d,0.509861801133346
2021-11-20,AMD,rolling_vol_21d,0.509861801133346
2021-11-21,AMD,rolling_vol_21d,0.509861801133346
2021-11-22,AMD,rolling_vol_21d,0.5096363277884065
2021-11-23,AMD,rolling_vol_21d,0.5167400337839418
2021-11-24,AMD,rolling_vol_21d,0.5372474641670242
2021-11-25,AMD,rolling_vol_21d,0.5137369421506361
2021-11-26,AMD,rolling_vol_21d,0.5189968774800877
2021-11-27,AMD,rolling_vol_21d,0.5189968774800877
2021-11-28,AMD,rolling_vol_21d,0.5189968774800877
2021-11-29,AMD,rolling_vol_21d,0.4168115277522034
2021-11-30,AMD,rolling_vol_21d,0.42441643226363523
2021-12-01,AMD,rolling_vol_21d,0.42009575983315456
2021-12-02,AMD,rolling_vol_21d,0.39468139093160903
2021-12-03,AMD,rolling_vol_21d,0.4230816097999447
2021-12-04,AMD,rolling_vol_21d,0.4230816097999447
2021-12-05,AMD,rolling_vol_21d,0.4230816097999447
2021-12-06,AMD,rolling_vol_21d,0.4379514269762018
2021-12-07,AMD,rolling_vol_21d,0.43913363011476936
2021-12-08,AMD,rolling_vol_21d,0.4390008288601014
2021-12-09,AMD,rolling_vol_21d,0.45774841868914046
2021-12-10,AMD,rolling_vol_21d,0.4579111459643018
2021-12-11,AMD,rolling_vol_21d,0.4579111459643018
2021-12-12,AMD,rolling_vol_21d,0.4579111459643018
2021-12-13,AMD,rolling_vol_21d,0.466892352354474
2021-12-14,AMD,rolling_vol_21d,0.4695845034489952
2021-12-15,AMD,rolling_vol_21d,0.5193271593245725
2021-12-16,AMD,rolling_vol_21d,0.5478608858032299
2021-12-17,AMD,rolling_vol_21d,0.5457241906957631
2021-12-18,AMD,rolling_vol_21d,0.5457241906957631
2021-12-19,AMD,rolling_vol_21d,0.5457241906957631
2021-12-20,AMD,rolling_vol_21d,0.5139426976605495
2021-12-21,AMD,rolling_vol_21d,0.5650437394208722
2021-12-22,AMD,rolling_vol_21d,0.5289729274861021
2021-12-23,AMD,rolling_vol_21d,0.5307180288877501
2021-12-24,AMD,rolling_vol_21d,0.5067872945572566
2021-12-25,AMD,rolling_vol_21d,0.5067872945572566
2021-12-26,AMD,rolling_vol_21d,0.5067872945572566
2021-12-27,AMD,rolling_vol_21d,0.5236335114322885
2021-12-28,AMD,rolling_vol_21d,0.5084323334959959
2021-12-29,AMD,rolling_vol_21d,0.5227580936356093
2021-12-30,AMD,rolling_vol_21d,0.49682559058660913
2021-12-31,AMD,rolling_vol_21d,0.4983960827050549
2022-01-01,AMD,rolling_vol_21d,0.4983960827050549
2022-01-02,AMD,rolling_vol_21d,0.4983960827050549
2022-01-03,AMD,rolling_vol_21d,0.49989164105142136
2022-01-04,AMD,rolling_vol_21d,0.5222752929759306
2022-01-05,AMD,rolling_vol_21d,0.48320219396314884
2022-01-06,AMD,rolling_vol_21d,0.4467819619366109
2022-01-07,AMD,rolling_vol_21d,0.45890408053041004
2022-01-08,AMD,rolling_vol_21d,0.45890408053041004
2022-01-09,AMD,rolling_vol_21d,0.45890408053041004
2022-01-10,AMD,rolling_vol_21d,0.4566513942075426
2022-01-11,AMD,rolling_vol_21d,0.42345400023978186
2022-01-12,AMD,rolling_vol_21d,0.42358919660416533
2022-01-13,AMD,rolling_vol_21d,0.4329188908316482
2022-01-14,AMD,rolling_vol_21d,0.44989447419236805
2022-01-15,AMD,rolling_vol_21d,0.44989447419236805
2022-01-16,AMD,rolling_vol_21d,0.44989447419236805
2022-01-17,AMD,rolling_vol_21d,0.3959455096468722
2022-01-18,AMD,rolling_vol_21d,0.41004187013943666
2022-01-19,AMD,rolling_vol_21d,0.4070485406020788
2022-01-20,AMD,rolling_vol_21d,0.43135384527526993
2022-01-21,AMD,rolling_vol_21d,0.43552564947052513
2022-01-22,AMD,rolling_vol_21d,0.43552564947052513
2022-01-23,AMD,rolling_vol_21d,0.43552564947052513
2022-01-24,AMD,rolling_vol_21d,0.3918721238634864
2022-01-25,AMD,rolling_vol_21d,0.3992875985787921
2022-01-26,AMD,rolling_vol_21d,0.3645258433278558
2022-01-27,AMD,rolling_vol_21d,0.4236154623192004
2022-01-28,AMD,rolling_vol_21d,0.438638368822422
2022-01-29,AMD,rolling_vol_21d,0.438638368822422
2022-01-30,AMD,rolling_vol_21d,0.438638368822422
2022-01-31,AMD,rolling_vol_21d,0.5501935648734819
2022-02-01,AMD,rolling_vol_21d,0.5342680407069204
2022-02-02,AMD,rolling_vol_21d,0.5709399569592974
2022-02-03,AMD,rolling_vol_21d,0.5643359043106582
2022-02-04,AMD,rolling_vol_21d,0.5628914905498006
2022-02-05,AMD,rolling_vol_21d,0.5628914905498006
2022-02-06,AMD,rolling_vol_21d,0.5628914905498006
2022-02-07,AMD,rolling_vol_21d,0.562948813528622
2022-02-08,AMD,rolling_vol_21d,0.5675739346897786
2022-02-09,AMD,rolling_vol_21d,0.5723285694856748
2022-02-10,AMD,rolling_vol_21d,0.576516903571682
2022-02-11,AMD,rolling_vol_21d,0.6717328947468836
2022-02-12,AMD,rolling_vol_21d,0.6717328947468836
2022-02-13,AMD,rolling_vol_21d,0.6717328947468836
2022-02-14,AMD,rolling_vol_21d,0.6695547585571917
2022-02-15,AMD,rolling_vol_21d,0.6813891325085335
2022-02-16,AMD,rolling_vol_21d,0.6923891633822258
2022-02-17,AMD,rolling_vol_21d,0.6590541384002582
2022-02-18,AMD,rolling_vol_21d,0.6555145493569215
2022-02-19,AMD,rolling_vol_21d,0.6555145493569215
2022-02-20,AMD,rolling_vol_21d,0.6555145493569215
2022-02-21,AMD,rolling_vol_21d,0.5854844747956538
2022-02-22,AMD,rolling_vol_21d,0.5829983979510565
2022-02-23,AMD,rolling_vol_21d,0.5777265237910988
2022-02-24,AMD,rolling_vol_21d,0.6184615737857132
2022-02-25,AMD,rolling_vol_21d,0.6245932913242526
2022-02-26,AMD,rolling_vol_21d,0.6245932913242526
2022-02-27,AMD,rolling_vol_21d,0.6245932913242526
2022-02-28,AMD,rolling_vol_21d,0.6280853363569529
2022-03-01,AMD,rolling_vol_21d,0.668049040689343
2022-03-02,AMD,rolling_vol_21d,0.6704884337099093
2022-03-03,AMD,rolling_vol_21d,0.6704612501586287
2022-03-04,AMD,rolling_vol_21d,0.5841763825282148
2022-03-05,AMD,rolling_vol_21d,0.5841763825282148
2022-03-06,AMD,rolling_vol_21d,0.5841763825282148
2022-03-07,AMD,rolling_vol_21d,0.606448027141934
2022-03-08,AMD,rolling_vol_21d,0.5663349906008244
2022-03-09,AMD,rolling_vol_21d,0.592940848464819
2022-03-10,AMD,rolling_vol_21d,0.5895364689603462
2022-03-11,AMD,rolling_vol_21d,0.5902454385424865
2022-03-12,AMD,rolling_vol_21d,0.5902454385424865
2022-03-13,AMD,rolling_vol_21d,0.5902454385424865
2022-03-14,AMD,rolling_vol_21d,0.5926703873458629
2022-03-15,AMD,rolling_vol_21d,0.6424068802598648
2022-03-16,AMD,rolling_vol_21d,0.6455667124824817
2022-03-17,AMD,rolling_vol_21d,0.6186163079892515
2022-03-18,AMD,rolling_vol_21d,0.6053568860905818
2022-03-19,AMD,rolling_vol_21d,0.6053568860905818
2022-03-20,AMD,rolling_vol_21d,0.6053568860905818
2022-03-21,AMD,rolling_vol_21d,0.6066938257135455
2022-03-22,AMD,rolling_vol_21d,0.5435922780641085
2022-03-23,AMD,rolling_vol_21d,0.5260771501834259
2022-03-24,AMD,rolling_vol_21d,0.5287306242040458
2022-03-25,AMD,rolling_vol_21d,0.5143051296422999
2022-03-26,AMD,rolling_vol_21d,0.5143051296422999
2022-03-27,AMD,rolling_vol_21d,0.5143051296422999
2022-03-28,AMD,rolling_vol_21d,0.47304737653053075
2022-03-29,AMD,rolling_vol_21d,0.4729589359073384
2022-03-30,AMD,rolling_vol_21d,0.46364990039927617
2022-03-31,AMD,rolling_vol_21d,0.5318895779108727
2022-04-01,AMD,rolling_vol_21d,0.5277855846574149
2022-04-02,AMD,rolling_vol_21d,0.5277855846574149
2022-04-03,AMD,rolling_vol_21d,0.5277855846574149
2022-04-04,AMD,rolling_vol_21d,0.5255941924742592
2022-04-05,AMD,rolling_vol_21d,0.484431675074538
2022-04-06,AMD,rolling_vol_21d,0.4488471015143839
2022-04-07,AMD,rolling_vol_21d,0.43800272448409044
2022-04-08,AMD,rolling_vol_21d,0.439255530133363
2022-04-09,AMD,rolling_vol_21d,0.439255530133363
2022-04-10,AMD,rolling_vol_21d,0.439255530133363
2022-04-11,AMD,rolling_vol_21d,0.44025259802990735
2022-04-12,AMD,rolling_vol_21d,0.44346404158528013
2022-04-13,AMD,rolling_vol_21d,0.4609809488053523
2022-04-14,AMD,rolling_vol_21d,0.4170513002370562
2022-04-15,AMD,rolling_vol_21d,0.4188079949826129
2022-04-16,AMD,rolling_vol_21d,0.4188079949826129
2022-04-17,AMD,rolling_vol_21d,0.4188079949826129
2022-04-18,AMD,rolling_vol_21d,0.42109060660210745
2022-04-19,AMD,rolling_vol_21d,0.4299450954793693
2022-04-20,AMD,rolling_vol_21d,0.42844139240528695
2022-04-21,AMD,rolling_vol_21d,0.3626196786199017
2022-04-22,AMD,rolling_vol_21d,0.3642484005841722
2022-04-23,AMD,rolling_vol_21d,0.3642484005841722
2022-04-24,AMD,rolling_vol_21d,0.3642484005841722
2022-04-25,AMD,rolling_vol_21d,0.37287784736943463
2022-04-26,AMD,rolling_vol_21d,0.40613583413539034
2022-04-27,AMD,rolling_vol_21d,0.4008061221242155
2022-04-28,AMD,rolling_vol_21d,0.45896620146192213
2022-04-29,AMD,rolling_vol_21d,0.47447199383439265
2022-04-30,AMD,rolling_vol_21d,0.47447199383439265
2022-05-01,AMD,rolling_vol_21d,0.47447199383439265
2022-05-02,AMD,rolling_vol_21d,0.5027663690451099
2022-05-03,AMD,rolling_vol_21d,0.5008479593626757
2022-05-04,AMD,rolling_vol_21d,0.5877781641734322
2022-05-05,AMD,rolling_vol_21d,0.5967532043053752
2022-05-06,AMD,rolling_vol_21d,0.5988581828457642
2022-05-07,AMD,rolling_vol_21d,0.5988581828457642
2022-05-08,AMD,rolling_vol_21d,0.5988581828457642
2022-05-09,AMD,rolling_vol_21d,0.6839409802880991
2022-05-10,AMD,rolling_vol_21d,0.680923816224016
2022-05-11,AMD,rolling_vol_21d,0.674415826619011
2022-05-12,AMD,rolling_vol_21d,0.6576964454389012
2022-05-13,AMD,rolling_vol_21d,0.7283059412782088
2022-05-14,AMD,rolling_vol_21d,0.7283059412782088
2022-05-15,AMD,rolling_vol_21d,0.7283059412782088
2022-05-16,AMD,rolling_vol_21d,0.7242568605714854
2022-05-17,AMD,rolling_vol_21d,0.741662978424855
2022-05-18,AMD,rolling_vol_21d,0.7799117222424827
2022-05-19,AMD,rolling_vol_21d,0.7596494214251206
2022-05-20,AMD,rolling_vol_21d,0.7498936772322315
2022-05-21,AMD,rolling_vol_21d,0.7498936772322315
2022-05-22,AMD,rolling_vol_21d,0.7498936772322315
2022-05-23,AMD,rolling_vol_21d,0.733193423382681
2022-05-24,AMD,rolling_vol_21d,0.7480781546741726
2022-05-25,AMD,rolling_vol_21d,0.676295305785362
2022-05-26,AMD,rolling_vol_21d,0.6866463669860683
2022-05-27,AMD,rolling_vol_21d,0.694564485509917
2022-05-28,AMD,rolling_vol_21d,0.694564485509917
2022-05-29,AMD,rolling_vol_21d,0.694564485509917
2022-05-30,AMD,rolling_vol_21d,0.5960096200462098
2022-05-31,AMD,rolling_vol_21d,0.5935004468196962
2022-06-01,AMD,rolling_vol_21d,0.5925926021470806
2022-06-02,AMD,rolling_vol_21d,0.6303268414851118
2022-06-03,AMD,rolling_vol_21d,0.5653019162433149
2022-06-04,AMD,rolling_vol_21d,0.5653019162433149
2022-06-05,AMD,rolling_vol_21d,0.5653019162433149
2022-06-06,AMD,rolling_vol_21d,0.5643464043593912
2022-06-07,AMD,rolling_vol_21d,0.4810797943064682
2022-06-08,AMD,rolling_vol_21d,0.44355091049632656
2022-06-09,AMD,rolling_vol_21d,0.45841612588071434
2022-06-10,AMD,rolling_vol_21d,0.46613191068154464
2022-06-11,AMD,rolling_vol_21d,0.46613191068154464
2022-06-12,AMD,rolling_vol_21d,0.46613191068154464
2022-06-13,AMD,rolling_vol_21d,0.5444299899984932
2022-06-14,AMD,rolling_vol_21d,0.5271342675372697
2022-06-15,AMD,rolling_vol_21d,0.5326957652394615
2022-06-16,AMD,rolling_vol_21d,0.5428824735137834
2022-06-17,AMD,rolling_vol_21d,0.519262809695685
2022-06-18,AMD,rolling_vol_21d,0.519262809695685
2022-06-19,AMD,rolling_vol_21d,0.519262809695685
2022-06-20,AMD,rolling_vol_21d,0.519262809695685
2022-06-21,AMD,rolling_vol_21d,0.5349622344683634
2022-06-22,AMD,rolling_vol_21d,0.5356711540935543
2022-06-23,AMD,rolling_vol_21d,0.4469356873667304
2022-06-24,AMD,rolling_vol_21d,0.5053130712759402
2022-06-25,AMD,rolling_vol_21d,0.5053130712759402
2022-06-26,AMD,rolling_vol_21d,0.5053130712759402
2022-06-27,AMD,rolling_vol_21d,0.5052328216065045
2022-06-28,AMD,rolling_vol_21d,0.5371500627230416
2022-06-29,AMD,rolling_vol_21d,0.5383638167166714
2022-06-30,AMD,rolling_vol_21d,0.5349951822822662
2022-07-01,AMD,rolling_vol_21d,0.5326607424297459
2022-07-02,AMD,rolling_vol_21d,0.5326607424297459
2022-07-03,AMD,rolling_vol_21d,0.5326607424297459
2022-07-04,AMD,rolling_vol_21d,0.46629514025138896
2022-07-05,AMD,rolling_vol_21d,0.4759342272761833
2022-07-06,AMD,rolling_vol_21d,0.46185402514671686
2022-07-07,AMD,rolling_vol_21d,0.42416043729050695
2022-07-08,AMD,rolling_vol_21d,0.42387506713717477
2022-07-09,AMD,rolling_vol_21d,0.42387506713717477
2022-07-10,AMD,rolling_vol_21d,0.42387506713717477
2022-07-11,AMD,rolling_vol_21d,0.43578164369402017
2022-07-12,AMD,rolling_vol_21d,0.4224469525831825
2022-07-13,AMD,rolling_vol_21d,0.4275839074567133
2022-07-14,AMD,rolling_vol_21d,0.4290751427271593
2022-07-15,AMD,rolling_vol_21d,0.39410334627954896
